elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,68.01,68.01,68.01,68.01,68.01,68.01,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11,67.11
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,79.82
78,NURSERY DRIVE_405_id_441,Access,seal,81.7,81.7,81.7,81.7,81.7,81.7,81.7,80.73,80.73,80.73,80.73,80.73,80.73,80.73,80.73,80.73
79,O'HARA ST_251_id_5536,Secondary Collector,seal,68.37,68.37,68.37,68.37,68.37,68.37,68.37,68.37,66.95,66.95,66.95,66.95,66.95,66.95,66.95,66.95
80,REGENT STREET_6_id_491,Access,seal,79.19,79.19,79.19,79.19,79.19,78.73,78.73,78.73,78.73,78.73,78.73,78.73,78.73,78.73,78.73,78.73
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.22,83.22,81.24,81.24,81.24,81.24,81.24
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,54.77,54.77,54.77,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,57.27,51.94
83,ARGYLE GROVE_00214,Low Volume,ac,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9
85,FIELD STREET_00432,Secondary Collector,seal,100.08,100.08,71.29,71.29,71.29,71.29,71.29,71.29,71.29,71.29,71.29,71.29,71.29,71.29,66.7,66.7
