elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,0,758.68018,1737.04995,3200.49665,0,0,0,0,1160.9136,2224.51744,2955.31836,4826.02571,6718.44137,9250.77003,13057.33725,0
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,164.4,179.72201,200.22334,227.53824,261.66671,572.54806,0,0,13.4546,30.47236,51.05327,78.78502,120.76937,177.00634,249.96355,358.55229
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,0,34.08107,96.85986,129.46705,168.17385,216.51799,279.40664,0,0,0,0,0,28.8,77.1187,95.0298,116.63509
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,9.88473,9.88473,9.88473,9.88473,9.88473,9.88473,9.88473,1158.86793,1348.17737,2529.75793,2954.31014,3433.04222,3973.71248,4656.1104,0,0
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,2.25,2.25,2.25,2.25,2.25,2.25,2.25,722.25,1861.55661,3619.51465,4189.8471,4833.79681,5552.64585,6385.0514,0,0
101,WHARF STREET_267_id_661,Primary Collector,seal,27415,32535.70647,39916.64482,48533.85424,54091.83742,57573.96603,0,0,0,0,0,0,156.39456,335.99045,424.56323,673.05305
102,BUSCOT GATE_0_id_404,Low Volume,ac,5002.6,5612.95708,6232.05298,6859.98567,7498.71482,8148.8968,8810.53162,9483.61928,10151.84015,0,0,0,0,0,0,0
103,RABY LANE_0_id_7095,Access,ac,81.2,83.80716,86.7798,90.1179,151.24147,163.04649,176.6856,192.15881,209.46611,232.12393,262.11813,299.4487,344.11565,398.11218,468.25684,0
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,0,32.61027,70.34774,113.21243,161.20434,214.32346,275.99685,346.48753,429.47712,532.70695,0,0,41.93561,82.97719,105.06782,291.19528
105,WHITBY ST_216_id_2610,Secondary Collector,seal,2363.4,2708.39848,3117.61644,0,0,0,238.64544,304.49784,1433.80504,2246.10715,2619.65879,3085.5591,3643.80809,4294.40574,5083.65739,0
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,0,102.4846,224.73405,366.74835,528.52749,729.42603,989.89549,1309.93589,0,0,74.01155,107.51979,147.52894,194.03903,507.50325,666.48322
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,17951.5,21744.78729,26207.43149,31339.43259,36725.50399,41891.66762,46867.85071,51687.77173,56390.65842,60994.73062,65514.97408,70011.23863,74483.52425,78931.83095,83518.70992,88371.57906
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,0,28.05162,60.25769,96.61822,137.13322,181.80267,230.62658,283.78611,346.33221,425.15715,520.59992,0,0,45.88004,55.905,67.67076
109,VICTORIA AVE_502_id_5648,Arterial,ac,60474.00001,69277.81191,0,0,0,280.8,816.00625,1233.42828,1868.06102,2984.07765,4726.42336,7764.81215,11899.73637,16263.4219,21209.05628,26791.82197
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,0,0,0,0,201.1536,322.98615,369.61164,422.11694,480.50204,544.76695,614.91165,694.39628,0,0,0,0
