elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,13.33,13.33
85,FIELD STREET_00432,Secondary Collector,seal,12.09,12.09,12.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09,7.09
86,HASS DRIVE_0_id_7108,Low Volume,ac,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14
87,PRESTONS RD_4510_id_1934,Arterial,seal,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03
88,SUMMIT RD_24806_id_2327,Access,seal,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,3.07,3.07,3.07,3.07,3.07,3.07,2.99,2.99
89,HERBERT STREET_802_id_139,Access,seal,14.4,14.4,14.4,14.4,14.4,14.4,14.4,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69
90,POOLES ROAD_402_id_471,Secondary Collector,ac,9.1,9.1,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,12.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,CANAL ROAD_3000_id_151,Regional,seal,5.3,5.3,5.3,5.3,5.3,5.3,5.3,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,6.72,6.72,6.72
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,6.33,6.33,6.33,6.33,6.33
95,STEWART ST_0_id_2297,Secondary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,24,24,24,24,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,1
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,9.04,9.04,9.04,9.04,9.04,9.04,9,9,9,9,9,9,9,9,9,9
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,8.1,8.1,8.1,8.1,8.1,8.1,8.1,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.36,6.36
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.74,7.44,7.44
101,WHARF STREET_267_id_661,Primary Collector,seal,1,1,1,1,1,1,5.72,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67,5.67
