elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
95,STEWART ST_0_id_2297,Secondary Collector,seal,0,0,0,0,0,0,0,0,0,0,0.1,0.25,0.44,0.65,0.88,1.15
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,0,0.11,0,0,0,0,0,0,0,0.1,0.27,0.48,0.72,0,0,0
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,0,0,0,0,0,0.1,0.21,0.33,0.47,0.62,0.79,0.97,1.17,1.4,1.69,2.03
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,0,0.1,0.22,0.35,0.51,0.68,0.87,1.07,1.3,1.58,1.94,2.37,2.87,3.44,4.08,4.83
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.12,0.23,0.36,0.5,0.65,0.83,0
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,0,0,0,0,0,0,0,0,0,0.1,0.21,0.34,0.48,0.64,0.81,1
101,WHARF STREET_267_id_661,Primary Collector,seal,0.05,0.15,21.66,53.67,72.72,83.67,0,0,0,0,0,0,0,0,0.1,0.29
102,BUSCOT GATE_0_id_404,Low Volume,ac,0.44,2.2,4.19,6.39,8.82,11.47,14.34,17.43,20.58,0,0,0,0,0,0,0
103,RABY LANE_0_id_7095,Access,ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,0,0.1,0.22,0.35,0.5,0.66,0.84,1.03,1.23,0,0,0.62,0.82,1.06,1.33,1.64
105,WHITBY ST_216_id_2610,Secondary Collector,seal,0,0.1,0.22,0.35,0.5,0,0,0,0,0,0.1,0.21,0.34,0.49,0.66,0.84
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,0,0.11,0.23,0.37,0,0,0,0,0,0,0,0,0.1,0.24,0.41,0
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,0.02,0,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,0,0.1,0.22,0.35,0.5,0.66,0.83,1.02,1.22,1.48,1.79,0,0,0.9,1.09,1.32
109,VICTORIA AVE_502_id_5648,Arterial,ac,0,0.13,0.28,0.45,0.64,0.86,1.09,1.38,0,0,0,0,0,0,0,0
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,0,0,0,0,0,0.1,0.21,0.34,0.48,0.63,0.8,0.98,1.18,1.41,1.7,0
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,0,0.11,0.23,0.38,0.53,0.71,0.9,1.1,1.34,1.65,2.02,2.45,2.95,3.51,4.14,4.9
112,FLINDERS RD_649_id_2729,Access,seal,0.03,0.31,0.65,0,0,0,0,0,0.1,0.24,0.39,0.57,0.77,0.99,0,0
113,ELLES RD_3341_id_5350,Arterial,ac,0.01,0.14,0.28,0.44,0.61,0.79,0.99,1.23,1.54,1.89,2.3,2.77,3.29,0,0,0
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,0,0.11,0.24,0.38,0.54,0.72,0.91,1.12,1.37,1.68,2.06,2.51,3.02,3.6,4.25,5.04
115,HAY ST_628_id_1101,Primary Collector,seal,0.01,0.17,0,0,0,0,0,0,0,0.1,0.26,0.45,0.66,0,0,0
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,0,0.12,0.26,0.41,0.59,0.78,1,1.23,1.53,1.9,2.35,2.88,3.48,4.16,4.98,6
117,AVON RD_0_id_5094,Secondary Collector,seal,0,0,0,0,0,0,0,0,0,0,0.1,0.21,0.33,0.47,0,0
118,FERGUSSON DRIVE_07197,Arterial,ac,0,0,0,0,0.1,0.22,0.36,0.52,0.69,0.89,1.1,1.33,1.64,2.01,2.46,2.98
119,HARRIER STREET_510_id_212,Low Volume,ac,0,0,0,0.1,0.21,0.33,0.47,0.63,0.8,0.98,1.18,1.41,1.7,2.05,2.45,2.92
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,0,0.11,0.23,0.36,0.52,0.68,0.86,1.06,1.28,1.56,1.91,2.31,2.77,3.3,3.89,4.56
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,0,0.11,0.23,0.37,0.53,0.7,0.89,1.09,1.32,1.62,1.98,2.4,2.89,3.44,4.05,4.78
122,OKA STREET_4_id_1438,Low Volume,ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,0,0.1,0.22,0.36,0.5,0.67,0.84,0,0,0,0,0,0,0,0.1,0.23
124,LEWIS ST_851_id_5462,Access,seal,0.02,0.12,0.24,0.38,0,0,0,0,0,0.1,0.23,0.38,0.56,0.75,0,0
125,DOME ST_618_id_5322,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.24
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,0,0,0,0,0,0,0,0,0,0.1,0.23,0.37,0.54,0.72,0.93,1.16
127,MESSINES AVENUE_00762,Primary Collector,seal,0,0.11,0,0,0,0,0,0,0,0.1,0.25,0.43,0.64,0,0,0
128,OXFORD STREET_0_id_457,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,0.07,0.24,0.41,0.61,0.83,1.11,1.44,1.83,2.28,2.78,3.33,3.96,4.72,5.63,0,0
130,MARINE PARADE_695_id_359,Primary Collector,ac,0,0.11,0.24,0.39,0.55,0.73,0.93,1.15,1.41,1.73,2.13,2.59,3.13,3.73,4.4,5.24
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.26
132,SCHOOL RD_01022,Secondary Collector,seal,0,0,0,0,0,0,0,0.1,0.21,0.34,0.48,0.64,0.81,1,0,0
133,LEADER RD EAST_11200,Secondary Collector,seal,0,0,0,0,0,0,0.1,0.22,0.34,0.49,0,0,0,0,0,0
134,BAY RD_3223_id_5171,Primary Collector,ac,0,0,0.1,0.22,0.37,0.52,0.7,0.89,1.09,1.33,1.63,2,2.43,2.93,3.49,4.12
135,ALPINE AVE_00000,Access,seal,0.01,0.01,0.01,0.01,0.01,0.11,0.22,0.35,0.49,0,0,0,0,0,0,0
136,ISABELLA ST_243_id_5417,Primary Collector,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,0,0,0,0,0,0,0,0,0,0.1,0.22,0.35,0.51,0.67,0,0
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,0.01,0.01,0.01,0.01,0.11,0.22,0.34,0.48,0.63,0.8,0,0,0,0,0,0
