elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
79,O'HARA ST_251_id_5536,Secondary Collector,seal,10.77,10.77,10.77,10.77,10.77,10.77,10.77,10.77,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35
80,REGENT STREET_6_id_491,Access,seal,8.86,8.86,8.86,8.86,8.86,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4.41,4.41,4.41,4.41,4.41
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,1.13,1.13,1.13,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.37
83,ARGYLE GROVE_00214,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
85,FIELD STREET_00432,Secondary Collector,seal,8.15,8.15,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.66,4.42,4.42
86,HASS DRIVE_0_id_7108,Low Volume,ac,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99
87,PRESTONS RD_4510_id_1934,Arterial,seal,12.01,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.17,4.17,4.17,4.17
88,SUMMIT RD_24806_id_2327,Access,seal,6.43,6.43,6.43,6.43,6.43,6.43,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45,2.45
89,HERBERT STREET_802_id_139,Access,seal,14.4,14.4,14.4,14.4,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34
90,POOLES ROAD_402_id_471,Secondary Collector,ac,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,12.02,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,2.92,2.92,2.92,2.92,2.92,2.92,2.92
92,CANAL ROAD_3000_id_151,Regional,seal,8.71,8.71,8.71,8.71,8.71,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.56,5.37
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,8.83
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,4.83,4.83,4.83,4.83,4.83
95,STEWART ST_0_id_2297,Secondary Collector,seal,10.98,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,24,24,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.45,3.45,3.45
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06,9.06
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69,8.69
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,8.89,5.79
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01,9.01
