elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
88,SUMMIT RD_24806_id_2327,Access,seal,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,1,1,1,1,1,1,3.42,3.42
89,HERBERT STREET_802_id_139,Access,seal,14.4,14.4,14.4,14.4,14.4,14.4,14.4,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28
90,POOLES ROAD_402_id_471,Secondary Collector,ac,9.26,9.26,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,12.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,CANAL ROAD_3000_id_151,Regional,seal,8.47,8.47,8.47,8.47,8.47,8.47,8.47,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,9.23,9.23,9.23
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,6.72,6.72,6.72,6.72,6.72
95,STEWART ST_0_id_2297,Secondary Collector,seal,23.1,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,24,24,24,24,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,5.74
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,9.75,9.75,9.75,9.75,9.75,9.75,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16,9.16
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,7.59,7.59
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,9.12,8.4,8.4
101,WHARF STREET_267_id_661,Primary Collector,seal,4.5,4.5,4.5,4.5,4.5,4.5,7.59,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56
102,BUSCOT GATE_0_id_404,Low Volume,ac,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,12.03,9.8,9.8,9.8,9.8,9.8,9.8,9.8
103,RABY LANE_0_id_7095,Access,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,14.9
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,4.98,4.98,4.98,4.98,4.98,4.98
105,WHITBY ST_216_id_2610,Secondary Collector,seal,9.04,9.04,9.04,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.06,5.02
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,7.48,7.48,7.48,7.48,7.48,7.48,7.48,7.48
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,6.67,6.67,6.67,6.67,6.67
109,VICTORIA AVE_502_id_5648,Arterial,ac,10.1,10.1,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88,8.88
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.73,9.28,9.28,9.28,9.28
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3
112,FLINDERS RD_649_id_2729,Access,seal,20.7,20.7,20.7,20.7,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.71,4.71,4.71
113,ELLES RD_3341_id_5350,Arterial,ac,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,8.59,8.59,8.59,8.59,8.59,8.59,8.59
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9
115,HAY ST_628_id_1101,Primary Collector,seal,10.04,10.04,10.04,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.28,7.03,7.03
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9,8.87,8.87,8.87,8.87,8.87,8.87
117,AVON RD_0_id_5094,Secondary Collector,seal,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,11.77,10.56,10.56,10.56,10.56
118,FERGUSSON DRIVE_07197,Arterial,ac,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33
119,HARRIER STREET_510_id_212,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2
122,OKA STREET_4_id_1438,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,14.92,14.92
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
124,LEWIS ST_851_id_5462,Access,seal,10.1,10.1,10.1,10.1,10.1,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.71,4.71
125,DOME ST_618_id_5322,Access,seal,14.1,14.1,14.1,14.1,10.79,10.79,10.79,10.79,10.79,10.79,10.79,10.79,10.79,10.79,10.79,10.79
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,9.11,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.53,8.38
127,MESSINES AVENUE_00762,Primary Collector,seal,9.3,9.3,9.3,9.3,9.3,9.3,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28,6.28
128,OXFORD STREET_0_id_457,Access,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
