elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,4,4.108,4.215,4.322,4.429,4.534,4.649,4.772,4.906,5.051,5.21,5.386,5.582,5.801,6.049,6.336
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,4,4.061,4.13,4.21,4.304,4.41,4.529,4.664,4.82,4.999,5.214,5.482,5.822,6.266,6.867,7.669
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,5.5,5.781,6.061,6.34,6.62,6.899,7.177,7.455,7.731,8.006,8.301,8.618,8.963,9.336,9.74,6.87
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,4,4.281,4.562,4.842,5.122,5.401,5.68,5.958,6.233,6.508,6.804,7.122,7.467,7.84,8.246,8.701
101,WHARF STREET_267_id_661,Primary Collector,seal,5.475,5.88,6.459,8.459,10.459,12.459,3,4,4.137,4.274,4.411,4.547,4.683,4.819,4.954,5.1
102,BUSCOT GATE_0_id_404,Low Volume,ac,5.775,5.927,6.394,7.501,9.009,10.905,12.901,14.901,16.901,2.2,2.315,2.43,2.545,2.66,2.774,2.889
103,RABY LANE_0_id_7095,Access,ac,4,4.103,4.207,4.31,4.412,4.514,4.615,4.716,4.816,4.916,5.015,5.114,5.211,5.307,5.402,5.494
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,5.65,5.857,6.081,6.322,6.584,6.87,7.185,7.538,7.927,5.964,6.168,6.371,6.67,7.014,7.405,7.872
105,WHITBY ST_216_id_2610,Secondary Collector,seal,4,4.225,4.467,4.728,5.01,4.505,4.723,4.94,5.157,5.376,5.595,5.827,6.081,6.356,6.656,6.994
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,7.15,7.394,7.654,7.935,5.967,6.209,6.451,6.692,6.933,7.174,7.414,7.656,7.899,8.161,8.443,6.222
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,7,5.5,5.751,6.012,6.273,6.534,6.795,7.056,7.319,7.585,7.854,8.142,6.071,6.318,6.576,6.834
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,5,5.328,5.678,6.051,6.45,6.892,7.377,7.918,8.519,9.192,9.955,6.978,7.3,7.621,8.169,8.779
109,VICTORIA AVE_502_id_5648,Arterial,ac,4,4.005,4.013,4.022,4.034,4.049,4.069,4.095,2.2,2.243,2.286,2.329,2.371,2.413,2.454,2.493
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,6.5,6.827,7.153,7.479,7.804,8.129,8.478,8.85,9.246,9.682,10.16,10.69,11.279,11.937,12.675,8.337
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,5,5.064,5.131,5.202,5.281,5.37,5.472,5.587,5.718,5.871,6.058,6.299,6.612,7.035,7.63,8.447
112,FLINDERS RD_649_id_2729,Access,seal,5,5.191,5.422,4.711,4.894,5.077,5.26,5.443,5.627,5.825,6.043,6.286,6.559,6.866,5.433,5.613
113,ELLES RD_3341_id_5350,Arterial,ac,4.5,4.51,4.525,4.544,4.568,4.599,4.637,4.686,4.751,4.843,4.967,5.134,5.37,2.2,2.255,2.31
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,4,4.057,4.116,4.179,4.246,4.321,4.407,4.507,4.619,4.749,4.908,5.112,5.384,5.754,6.277,7.022
115,HAY ST_628_id_1101,Primary Collector,seal,4.625,4.77,4.385,4.526,4.667,4.807,4.947,5.087,5.228,5.368,5.518,5.689,5.884,4.942,5.08,5.218
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,4,4.024,4.053,4.086,4.127,4.178,4.241,4.323,4.427,4.556,4.726,4.96,5.288,5.763,6.461,7.455
117,AVON RD_0_id_5094,Secondary Collector,seal,4.5,4.671,4.841,5.011,5.181,5.348,5.515,5.68,5.845,6.009,6.173,6.349,6.536,6.735,5.367,5.534
118,FERGUSSON DRIVE_07197,Arterial,ac,4,4.055,4.109,4.164,4.219,4.282,4.354,4.439,4.538,4.648,4.768,4.901,5.053,5.235,5.466,5.764
119,HARRIER STREET_510_id_212,Low Volume,ac,4.375,4.419,4.462,4.504,4.55,4.603,4.663,4.735,4.82,4.923,5.04,5.177,5.339,5.54,5.798,6.134
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,4,4.099,4.206,4.322,4.449,4.591,4.751,4.932,5.137,5.376,5.659,6.006,6.443,7.015,7.759,8.697
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,4.125,4.239,4.363,4.498,4.648,4.816,5.005,5.221,5.468,5.752,6.094,6.518,7.074,7.804,8.737,9.865
122,OKA STREET_4_id_1438,Low Volume,ac,4,4.106,4.212,4.316,4.42,4.523,4.626,4.729,4.831,4.932,5.033,5.132,5.23,5.326,5.419,5.509
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,5.55,5.829,6.124,6.443,6.79,7.168,7.582,5.791,6.067,6.342,6.617,6.892,7.166,7.441,7.718,8.011
124,LEWIS ST_851_id_5462,Access,seal,4,4.175,4.363,4.567,4.283,4.457,4.629,4.802,4.976,5.148,5.335,5.54,5.77,6.029,5.015,5.185
125,DOME ST_618_id_5322,Access,seal,4,4.166,4.332,4.166,4.335,4.504,4.672,4.84,5.008,5.176,5.345,5.513,5.683,5.852,6.022,6.206
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,4,4,4.28,4.56,4.839,5.117,5.396,5.674,5.951,6.23,6.526,6.847,7.2,7.587,8.022,8.514
127,MESSINES AVENUE_00762,Primary Collector,seal,7.55,7.777,5.889,6.115,6.341,6.567,6.792,7.017,7.242,7.47,7.717,7.986,8.286,6.143,6.365,6.586
128,OXFORD STREET_0_id_457,Access,seal,5.55,5.739,5.928,6.117,6.306,6.495,6.683,6.871,5.436,5.622,5.808,5.994,6.179,6.364,6.549,6.735
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,4.5,4.604,4.722,4.857,5.014,5.199,5.426,5.707,6.067,6.538,7.174,8.01,9.062,10.316,2.2,2.265
130,MARINE PARADE_695_id_359,Primary Collector,ac,4,4.064,4.136,4.22,4.318,4.428,4.552,4.693,4.855,5.045,5.276,5.561,5.925,6.408,7.075,7.965
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,7,7.162,7.323,7.483,7.643,7.802,5.901,6.059,6.216,6.373,6.53,6.687,6.844,7,7.156,7.324
132,SCHOOL RD_01022,Secondary Collector,seal,5,5.271,5.541,5.81,6.08,6.346,6.612,6.877,7.163,7.468,7.801,8.163,8.556,8.996,6.498,6.763
133,LEADER RD EAST_11200,Secondary Collector,seal,5.5,5.781,6.062,6.343,6.624,6.902,7.179,7.476,7.796,8.144,6.072,6.344,6.616,6.888,7.159,7.429
134,BAY RD_3223_id_5171,Primary Collector,ac,4,4.053,4.1,4.145,4.192,4.243,4.302,4.371,4.457,4.562,4.688,4.846,5.053,5.333,5.716,6.27
135,ALPINE AVE_00000,Access,seal,5.5,5.693,5.884,6.074,6.264,6.454,6.659,6.88,7.12,5.56,5.747,5.934,6.121,6.307,6.491,6.677
136,ISABELLA ST_243_id_5417,Primary Collector,seal,7.425,7.57,7.714,7.858,8,8.141,8.281,8.42,8.558,8.692,6.346,6.488,6.63,6.771,6.911,7.052
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,5.425,5.673,5.955,6.288,6.825,7.529,8.324,9.168,10.031,10.905,11.826,12.797,13.817,14.887,4,4
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,6,6.273,6.545,6.816,7.087,7.377,7.688,8.025,8.39,8.783,6.392,6.662,6.931,7.2,7.469,7.737
139,ANDREW STREET (TU)_6_id_21,Access,seal,5.5,5.698,5.921,4.96,5.133,5.306,5.478,5.652,5.824,6.01,6.216,6.448,6.711,5.355,5.525,5.695
