elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,21.9,22.9,23.9,24.9,25.9,26.9,27.9,28.9,29.9,30.9,31.9,32.9,33.9,34.9,35.9,36.9
117,AVON RD_0_id_5094,Secondary Collector,seal,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,0,1
118,FERGUSSON DRIVE_07197,Arterial,ac,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1
119,HARRIER STREET_510_id_212,Low Volume,ac,20.8,21.8,22.8,23.8,24.8,25.8,26.8,27.8,28.8,29.8,30.8,31.8,32.8,33.8,34.8,35.8
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,13.8,14.8,15.8,16.8,17.8,18.8,19.8,20.8,21.8,22.8,23.8,24.8,25.8,26.8,27.8,28.8
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1
122,OKA STREET_4_id_1438,Low Volume,ac,7.6,8.6,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,18.6,19.6,20.6,21.6,22.6
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,11.4,12.4,13.4,14.4,15.4,16.4,17.4,0,1,2,3,4,5,6,7,8
124,LEWIS ST_851_id_5462,Access,seal,10.1,11.1,12.1,13.1,0,1,2,3,4,5,6,7,8,9,0,1
125,DOME ST_618_id_5322,Access,seal,14.1,15.1,16.1,0,1,2,3,4,5,6,7,8,9,10,11,12
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,3.7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
127,MESSINES AVENUE_00762,Primary Collector,seal,9.3,10.3,0,1,2,3,4,5,6,7,8,9,10,0,1,2
128,OXFORD STREET_0_id_457,Access,seal,14.6,15.6,16.6,17.6,18.6,19.6,20.6,21.6,0,1,2,3,4,5,6,7
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,16.7,17.7,18.7,19.7,20.7,21.7,22.7,23.7,24.7,25.7,26.7,27.7,28.7,29.7,0,1
130,MARINE PARADE_695_id_359,Primary Collector,ac,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,4.5,5.5,6.5,7.5,8.5,9.5,0,1,2,3,4,5,6,7,8,9
132,SCHOOL RD_01022,Secondary Collector,seal,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,0,1
133,LEADER RD EAST_11200,Secondary Collector,seal,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,0,1,2,3,4,5
134,BAY RD_3223_id_5171,Primary Collector,ac,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1
135,ALPINE AVE_00000,Access,seal,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,0,1,2,3,4,5,6
136,ISABELLA ST_243_id_5417,Primary Collector,seal,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0,1,2,3,4,5
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,0.5,1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,0,0
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,4.4,5.4,6.4,7.4,8.4,9.4,10.4,11.4,12.4,13.4,0,1,2,3,4,5
139,ANDREW STREET (TU)_6_id_21,Access,seal,15.5,16.5,17.5,0,1,2,3,4,5,6,7,8,9,0,1,2
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,20.7,21.7,22.7,23.7,24.7,25.7,0,1,2,3,4,5,6,7,8,9
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1
142,EAST STREET_1375_id_182,Arterial,ac,29.6,30.6,31.6,32.6,33.6,34.6,35.6,36.6,37.6,38.6,39.6,40.6,41.6,42.6,43.6,44.6
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,8.1,9.1,10.1,0,1,2,3,4,5,6,7,8,9,10,0,1
144,LEADER RD WEST_08000,Secondary Collector,seal,8.1,9.1,10.1,11.1,12.1,13.1,14.1,0,1,2,3,4,5,6,7,8
145,GORDON STREET_497_id_123,Access,seal,8.5,9.5,10.5,11.5,12.5,0,1,2,3,4,5,6,7,8,9,10
146,LINE ROAD_10114_id_344,Secondary Collector,seal,3.4,4.4,5.4,6.4,7.4,8.4,9.4,10.4,0,1,2,3,4,5,6,7
147,WINCHESTER AVENUE_00000,Low Volume,seal,17.3,18.3,19.3,20.3,0,1,2,3,4,5,6,7,8,9,10,11
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,2.7,3.7,4.7,5.7,6.7,7.7,8.7,9.7,10.7,11.7,0,1,2,3,4,5
149,LEINSTER AVENUE_6_id_314,Access,ac,6.9,7.9,8.9,9.9,10.9,11.9,12.9,13.9,14.9,15.9,16.9,17.9,18.9,19.9,20.9,21.9
150,TAKAHE STREET_4_id_344,Access,seal,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
151,ESTUARY VIEW ROAD_18_id_1526,Access,ac,19.6,20.6,21.6,22.6,23.6,24.6,25.6,26.6,27.6,28.6,29.6,30.6,31.6,32.6,33.6,34.6
152,HUNTINGDON AVENUE_1078_id_5030,Low Volume,seal,3.6,4.6,5.6,6.6,7.6,8.6,9.6,10.6,0,1,2,3,4,5,6,7
153,ELM CRES_0_id_5351,Access,seal,17.1,18.1,19.1,20.1,0,1,2,3,4,5,6,7,8,9,10,11
154,BUCCLEUGH ST_193_id_383,Access,seal,1.2,2.2,3.2,4.2,5.2,6.2,7.2,8.2,9.2,0,1,2,3,4,5,6
155,HILLSTONE AVENUE_4_id_237,Access,seal,16.7,17.7,0,1,2,3,4,5,6,7,8,9,10,11,12,13
156,EARL ROAD_1680_id_265,Primary Collector,seal,12.8,13.8,14.8,15.8,16.8,0,1,2,3,4,5,6,7,8,9,10
157,GARGAN ROAD_327_id_2174,Access,ac,4.8,5.8,6.8,7.8,8.8,9.8,10.8,11.8,12.8,13.8,14.8,15.8,16.8,17.8,18.8,19.8
158,R72 - GERALDINE-ARUNDEL ROAD_4600_id_1695,Primary Collector,seal,2.4,3.4,4.4,5.4,6.4,7.4,8.4,9.4,0,1,2,3,4,5,6,7
159,GRANGE ROAD_1654_id_196,Primary Collector,seal,6.9,7.9,8.9,9.9,0,1,2,3,4,5,6,7,8,9,10,0
160,HANRAHAN STREET_435_id_253,Access,block,10.3,11.3,12.3,13.3,14.3,15.3,16.3,17.3,18.3,19.3,20.3,21.3,22.3,23.3,24.3,25.3
161,JETTY ROAD_0_id_449,Arterial,seal,8.3,9.3,10.3,11.3,12.3,13.3,14.3,15.3,16.3,17.3,18.3,0,1,2,3,4
162,DOUGLAS ST_14_id_257,Primary Collector,ac,10.2,11.2,0,1,2,3,4,5,6,7,8,9,10,11,12,13
163,ELM STREET_00238,Access,seal,29.2,30.2,31.2,32.2,33.2,34.2,35.2,36.2,37.2,38.2,39.2,40.2,41.2,0,0,1
164,CHERTSEY LINE ROAD_1191_id_119,Access,seal,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,0,1,2,3,4,5
165,R72 - WINCHESTER-GERALDINE ROAD_8000_id_1020,Arterial,seal,7.5,8.5,9.5,0,1,2,3,4,5,6,7,8,9,0,1,2
166,PONDEROSA GROVE_00000,Low Volume,seal,31.1,32.1,33.1,34.1,35.1,36.1,0,1,2,3,4,5,6,7,8,9
167,BARROW ST EAST_214_id_1750,Access,seal,2.1,3.1,4.1,5.1,6.1,7.1,0,1,2,3,4,5,6,7,8,9
168,OLD NORTH ROAD_6_id_671,Arterial,ac,9.7,10.7,11.7,12.7,13.7,14.7,15.7,0,1,2,3,4,5,6,7,8
169,JEFFS WAY_4_id_2379,Low Volume,ac,7.6,8.6,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,18.6,19.6,20.6,21.6,22.6
170,HERBERT ST_239_id_5396,Primary Collector,ac,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,0,1,2,3,4,5
