elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
119,HARRIER STREET_510_id_212,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
122,OKA STREET_4_id_1438,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
124,LEWIS ST_851_id_5462,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
125,DOME ST_618_id_5322,Access,seal,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
127,MESSINES AVENUE_00762,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
128,OXFORD STREET_0_id_457,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
130,MARINE PARADE_695_id_359,Primary Collector,ac,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
132,SCHOOL RD_01022,Secondary Collector,seal,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
133,LEADER RD EAST_11200,Secondary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
134,BAY RD_3223_id_5171,Primary Collector,ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,ALPINE AVE_00000,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
136,ISABELLA ST_243_id_5417,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
139,ANDREW STREET (TU)_6_id_21,Access,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
142,EAST STREET_1375_id_182,Arterial,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
144,LEADER RD WEST_08000,Secondary Collector,seal,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
145,GORDON STREET_497_id_123,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
146,LINE ROAD_10114_id_344,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
147,WINCHESTER AVENUE_00000,Low Volume,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
149,LEINSTER AVENUE_6_id_314,Access,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
150,TAKAHE STREET_4_id_344,Access,seal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
151,ESTUARY VIEW ROAD_18_id_1526,Access,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
152,HUNTINGDON AVENUE_1078_id_5030,Low Volume,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
153,ELM CRES_0_id_5351,Access,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
154,BUCCLEUGH ST_193_id_383,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
155,HILLSTONE AVENUE_4_id_237,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,EARL ROAD_1680_id_265,Primary Collector,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
157,GARGAN ROAD_327_id_2174,Access,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
158,R72 - GERALDINE-ARUNDEL ROAD_4600_id_1695,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
159,GRANGE ROAD_1654_id_196,Primary Collector,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
160,HANRAHAN STREET_435_id_253,Access,block,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
161,JETTY ROAD_0_id_449,Arterial,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
162,DOUGLAS ST_14_id_257,Primary Collector,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
163,ELM STREET_00238,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
164,CHERTSEY LINE ROAD_1191_id_119,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
165,R72 - WINCHESTER-GERALDINE ROAD_8000_id_1020,Arterial,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
166,PONDEROSA GROVE_00000,Low Volume,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
167,BARROW ST EAST_214_id_1750,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,OLD NORTH ROAD_6_id_671,Arterial,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
169,JEFFS WAY_4_id_2379,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
170,HERBERT ST_239_id_5396,Primary Collector,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
171,SPEARGRASS GROVE_00245,Low Volume,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
172,THOMPSONS TRACK_22960_id_591,Primary Collector,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
173,ROTHERHAM RD NORTH_02433,Primary Collector,seal,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
174,WALLACEVILLE ROAD_02931,Primary Collector,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
175,FOYLE ST EAST_297_id_1760,Access,seal,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
176,EASTERN TCE_955_id_796,Secondary Collector,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
177,GLOUCESTER ST 2 EAST FITZGERALD AVE_1112_id_3145,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
178,MORTON ST_494_id_5513,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
179,FERGUSSON DRIVE_05607,Arterial,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
180,THIRD AVENUE SERVICE LANE (RP426 RHS)_0_id_1433,Low Volume,ac,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
181,HEDLEY ROAD_2200_id_404,Access,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
182,POUND ROAD_228_id_1928,Arterial,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
183,DARRAGHS ROAD HLA (#147 - #181)_4_id_703,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
184,POMONA ST_239_id_5550,Primary Collector,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
185,LAMOND ST EAST_94_id_5451,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
186,KLONDYKE ROAD_0_id_324,Low Volume,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
187,HAREWOOD RD 1 PAPANUI TO GREERS RD_921_id_1064,Arterial,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
188,CHEYNE ST_0_id_5286,Low Volume,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,PAKIHI RD_0_id_4793,Access,ac,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
